archetype_id,variation_id,winrate,popularity
276,2234338459,26.7,0.0023
276,2252725871,54,0.0039
587,2246709223,59.8,0.0064
556,2254060492,63.3,0.0047
587,2254252526,44.4,0.0028
441,2207689376,61.2,0.0191
338,2242946012,55.2,0.0023
31,2254680168,56.8,0.0029
338,2254814075,64.5,0.0024
36,2254348728,55,0.0031
276,2251210896,59.5,0.0033
586,2253814838,46.4,0.0022
170,2253227269,56.3,0.0025
170,2253667989,78.6,0.0022
546,2254810725,66.7,0.0023
170,2245199977,63.7,0.0071
555,2249481266,45.9,0.0048
512,2206930332,59.4,0.0025
512,2254677257,42.9,0.0082
150,2254885928,44,0.0019
574,2212582712,62.9,0.0027
182,2244876480,35.5,0.0024
587,2254579265,53.3,0.0070
512,2241252598,64.9,0.0029
441,2250262548,71.4,0.0044
538,2251655887,53.5,0.0034
587,2246884819,66.7,0.0035
555,2254407575,57,0.0100
583,2249286474,44.1,0.0027
338,2255001249,58.5,0.0041
36,2252822161,52.1,0.0055
276,2254060987,55.3,0.0030
62,2253948858,56.3,0.0025
556,2242957543,57.6,0.0190
587,2254996946,62.2,0.0058
555,2255026151,50,0.0028
570,2253986402,73.1,0.0020
441,2245632261,51.6,0.0024
56,2253746060,61.3,0.0048
586,2248014656,53.3,0.0023
555,2254848905,50.7,0.0055
571,2254223240,40.8,0.0038
276,2250418064,50,0.0023
162,2244155009,58.6,0.0023
555,2255217736,53.1,0.0025
338,2252670239,44.8,0.0023
563,2253739928,51.9,0.0021
202,2255224118,56.6,0.0041
555,2247203501,55.6,0.0028
563,2252440282,66,0.0041
198,2255220361,48.6,0.0087
546,2253802919,54.1,0.0029
430,2206394979,70,0.0023
555,2254364795,51.5,0.0076
574,2255324636,66.7,0.0023
512,2253662899,70.4,0.0042
441,2255129834,47.6,0.0165
561,2255393729,67.7,0.0024
563,2253417963,61.7,0.0073
36,2255392414,37.5,0.0037
198,2254052638,61.5,0.0041
276,2255420345,53.3,0.0023
587,2244533120,60,0.0027
555,2255502022,61.4,0.0034
512,2248711952,47.1,0.0040
512,2251801834,48.6,0.0027
563,2255102374,48.5,0.0026
2,2254179475,48.5,0.0026
512,2241930630,46.3,0.0062
512,2249286442,48.5,0.0053
577,2253779913,54.2,0.0037
570,2255483011,65.4,0.0020
182,2248705411,75,0.0025
182,2255126612,62.1,0.0023
276,2255060464,60.5,0.0059
161,2255583479,75.9,0.0023
555,2252197787,55.6,0.0028
555,2254142184,66.7,0.0023
555,2254214844,47.4,0.0030
56,2255643494,73,0.0029
586,2246633106,59.8,0.0068
587,2251077948,51.4,0.0029
555,2252325275,46,0.0049
555,2255216746,48,0.0096
512,2253963648,55.8,0.0060
430,2202106151,56,0.0019
556,2234974794,60.5,0.5467
587,2246205168,58.8,0.1617
512,2241656616,35.6,0.0046
574,2235184491,52.1,0.0055
141,2251570363,51,0.0590
338,2251660904,56.7,0.0817
56,2251394052,53.3,0.0152
199,2252810764,54.4,0.0070
161,2253365549,61.5,0.0020
430,2244883575,56.8,2.1116
555,2252859865,55.4,0.0131
544,2251342482,48.7,0.0995
36,2251351685,58.3,0.0028
563,2253927830,65.8,0.0030
62,2252599553,53.2,0.0368
587,2252966891,58.5,0.1570
512,2250395188,52.2,0.0036
182,2125470430,56.4,0.0043
182,2242212689,58.6,0.0132
338,2199463139,57.2,0.0654
338,2243024717,56.4,0.0440
563,2253950498,62.9,0.0154
586,2243376309,52.4,0.0149
569,2199931451,77.1,0.0037
430,2248233194,53.4,0.0045
555,2243284570,56.7,0.0023
555,2253996022,38.5,0.0020
150,2251447635,54.4,0.0106
577,2252415313,65.4,0.0020
182,2253943176,58,0.0039
338,2227608967,58.8,0.0062
338,2242938858,64.9,0.0073
563,2250090381,65.3,0.0117
563,2253996940,56.4,0.0206
546,2243449686,61.4,0.0198
586,2253002555,55,0.0078
578,2237760424,56.9,0.0136
555,2246078348,53.8,0.0236
587,2246380151,64.4,0.0081
555,2251984357,57.3,0.0128
555,2254101492,50.7,0.0058
512,2242342354,59.4,0.0100
150,2249843046,42.5,0.0125
574,2213005763,59,0.0451
390,2249210170,51.2,0.0032
183,2211713413,57.6,0.0195
338,2246311965,54.5,0.0034
338,2251922266,60.4,0.0124
563,2251579097,69,0.0023
276,2243280255,53.5,0.0034
585,2243710177,42.7,0.0139
25,2254110441,69,0.0055
548,2243737397,65.7,0.0052
546,2254059138,53.5,0.0146
548,2254112300,78.4,0.0058
161,2238683906,55.9,0.0119
2,2249696495,47.5,0.0125
430,2252004538,50,0.0090
556,2198771994,59.3,0.0268
557,2202763793,61.2,0.0080
555,2227821328,56.7,0.0047
555,2245552415,51.3,0.0059
555,2249267334,51.8,0.0066
555,2251211038,58.3,0.0037
183,2251559788,63.2,0.0030
563,2250782445,60.7,0.0083
36,2253679062,44,0.0019
276,2253202281,50,0.0022
430,2251346649,58.6,0.0077
512,2254165807,44.7,0.0037
574,2218387175,65.6,0.0048
441,2233302204,49.2,0.0046
182,2250017673,61.4,0.0034
36,2254289390,64.5,0.0059
538,2242950132,53,0.0128
161,2254200334,42.9,0.0022
587,2247081670,71.4,0.0022
556,2254344394,63.5,0.0058
577,2233566114,64.5,0.0073
150,2251311447,49.3,0.0388
574,2254272790,69,0.0023
338,2253343966,74.3,0.0027
56,2207677737,44.6,0.0051
430,2241499137,40,0.0023
430,2253233538,53.8,0.0030
556,2250798417,47.4,0.0076
555,2253025782,53.3,0.0023
441,2252653371,52.3,0.0267
276,2242945104,53.4,0.0448
154,2253185569,55.6,0.0049
161,2253281340,49.3,0.0054
587,2246280479,77.5,0.0031
512,2248977128,53.6,0.0044
150,2250567725,59.6,0.0037
574,2215672035,64.2,0.0083
182,2245581890,50,0.0059
338,2254470550,59.3,0.0021
563,2242938243,58,0.0122
563,2254496308,58.2,0.0052
276,2233778550,51.5,0.0079
587,2244251631,61.2,0.0191
587,2245173174,67.6,0.0029
555,2251147793,61.8,0.0027
557,2252121524,58.7,0.0036
570,2228844152,53.5,0.0176
563,2254483775,48.3,0.0023
555,2237965470,38.7,0.0024
587,2254620942,56.3,0.0025
512,2198783109,44,0.0039
541,2228810449,51.6,0.0048
512,2236578304,46.5,0.0055
512,2242369545,57.6,0.0108
182,2203154957,48.6,0.0027
182,2203525568,46.4,0.0022
56,2249350556,59.6,0.0044
563,2249918223,61.9,0.0033
563,2253281694,43.8,0.0037
36,2254358334,52.5,0.0031
276,2234977633,45.2,0.0066
578,2254647068,63.5,0.0058
512,2200533542,47,0.0051
512,2243421852,58.3,0.0037
170,2254711002,49.3,0.0109
390,2236697300,43.5,0.0036
441,2253843637,45.5,0.0026
574,2254707064,71.4,0.0033
338,2212465281,55.6,0.0021
571,2235026187,55.2,0.0113
548,2199486096,51.7,0.0045
548,2249606184,55.4,0.0044
556,2254756791,60,0.0039
150,2252532517,51.2,0.0032
512,2254820180,56,0.0019
211,2254502643,71.4,0.0022
574,2253467611,62.4,0.0073
338,2253425243,50.9,0.0041
338,2254351814,58,0.0039
555,2244820801,54.5,0.0026
512,2249686619,50,0.0033
182,2254355897,76.7,0.0023
56,2253949244,48.2,0.0044
546,2113557077,61.2,0.0038
569,2199050249,54.4,0.0125
338,2253889999,67.3,0.0041
338,2254470651,74.4,0.0030
555,2254996812,60.7,0.0022
150,2252213688,61.3,0.0062
211,2252074508,62.5,0.0025
182,2208129123,51.3,0.0061
390,2253362196,52.3,0.0034
36,2254089400,55.8,0.0041
182,2250940034,61.2,0.0038
198,2251232973,44.8,0.0045
182,2239314637,59.3,0.0109
338,2205477170,45.6,0.0053
555,2234462970,64,0.0087
555,2252232323,53.4,0.0057
556,2255196599,77.8,0.0021
512,2214065498,56.9,0.0080
512,2252846081,54.5,0.0026
182,2215928367,60.3,0.0053
182,2219702175,52.9,0.0027
545,2252862083,42,0.0039
563,2254368794,68,0.0019
25,2198791702,41,0.0030
276,2254402245,42.3,0.0020
586,2243190411,22.2,0.0021
586,2247539832,42.9,0.0044
2,2254907905,68.6,0.0027
2,2255141944,25.9,0.0021
569,2198757191,63,0.0093
557,2198881255,65.8,0.0030
577,2254824948,67.4,0.0034
574,2249347142,61.3,0.0024
563,2255228440,55.9,0.0046
198,2255187767,35.7,0.0022
586,2255097298,48.3,0.0023
512,2246029087,62.5,0.0062
56,2245218511,51.3,0.0030
563,2254830793,58.3,0.0037
548,2154493982,46.4,0.0054
556,2255432316,78.7,0.0048
563,2251744837,51,0.0040
563,2255441083,93.3,0.0023
557,2252039601,55.8,0.0060
150,2255266048,50,0.0020
150,2255422034,48,0.0019
441,2253922785,45.2,0.0024
556,2209516889,46.2,0.0020
587,2247988684,61,0.0032
587,2250291476,64.7,0.0027
555,2255081180,65.7,0.0027
556,2255256927,61.8,0.0027
574,2255590712,54.8,0.0081
338,2244301416,64.3,0.0066
307,2255522988,43.8,0.0025
430,2242664859,61.5,0.0030
555,2205602813,16.9,0.0161
556,2244802939,71.9,0.0025
512,2218046865,56.7,0.0023
141,2255660388,70,0.0023
563,2255631953,51.3,0.0030
36,2255653119,56,0.0019
276,2255575184,50,0.0020
586,2248137160,52.5,0.0062
555,2246995900,58.5,0.0051
211,2234569572,56.7,0.0023
211,2255388623,74.1,0.0021
182,2206413409,58.2,0.0071
586,2255108772,51.5,0.0026
555,2250039327,53.6,0.0044
574,2213125622,61,0.0064
31,2245424224,74.1,0.0021
36,2253073468,53.1,0.0075
276,2245330427,53.7,0.0084
276,2253937083,75,0.0025
556,2243463088,55.6,0.0021
555,2244780362,48,0.0019
556,2255438679,67.3,0.0038
555,2255630847,51.9,0.0021
276,2255401512,42.9,0.0027
126,2255410634,28.6,0.0022
512,2255606391,52,0.0019
563,2255370603,77.1,0.0027
563,2255897586,72,0.0019
586,2251927505,47.5,0.0048
141,2160042035,58.8,0.0089
36,2255392968,60.5,0.0034
276,2255414043,50,0.0031
199,2252316908,45.2,0.0024
555,2248284881,52.2,0.0052
555,2255715173,73.1,0.0020
141,2255571219,80,0.0019
276,2256022020,38.9,0.0028
161,2255985728,60,0.0051
555,2254544710,51.7,0.0023
182,2215429027,68,0.0019
338,2244728965,85.4,0.0037
276,2245882128,54.8,0.0024
586,2245107841,40,0.0027
555,2255551513,42.6,0.0042
512,2256193652,53.6,0.0022
182,2242830646,51.6,0.0024
183,2256276433,52.9,0.0027
570,2238222916,57.7,0.0020
276,2256224214,51.7,0.0068
202,2254965239,50,0.0027
202,2256276199,63.3,0.0023
587,2255418344,63.3,0.0047
182,2248763689,73.1,0.0020
555,2252971893,48.5,0.0053
555,2254968047,60,0.0035
371,2163609207,54.3,0.0027
555,2255909544,42.9,0.0027
276,2234005508,54.2,0.0075
276,2255959557,54.1,0.0029
569,2218462609,76.3,0.0030
556,2256080453,76.9,0.0030
570,2225763820,57.5,0.0031
546,2256136713,55.3,0.0030
2,2250625434,66.7,0.0026
555,2199079463,55.9,0.0027
555,2256675871,73.1,0.0020
36,2253133657,57.6,0.0026
563,2256567357,40.6,0.0025
555,2252147616,59.3,0.0021
563,2253141704,58.7,0.0058
587,2256873121,64.9,0.0029
512,2218120348,64.3,0.0033
563,2256884262,47.1,0.0040
512,2254517803,35.9,0.0030
430,2256950593,58.8,0.0062
150,2256977046,42.3,0.0020
574,2218024587,75,0.0034
555,2253844436,52.9,0.0027
276,2247813705,60.7,0.0022
338,2257112513,55.9,0.0027
36,2256992894,51.4,0.0027
556,2247050943,58.5,0.0032
555,2256918771,54.5,0.0034
441,2253116753,35.7,0.0022
36,2252740600,53.1,0.0025
276,2247741560,56.3,0.0025
574,2221470482,53.8,0.0020
126,2257230017,59.6,0.0037
512,2255815954,73.1,0.0020
276,2257241413,37.9,0.0023
555,2256722913,41.7,0.0037
441,2257363402,47.1,0.0027
555,2247754898,56.7,0.0052
512,2256848512,87.5,0.0025
586,2247275721,76.7,0.0023
555,2244969074,48,0.0019
585,2256480950,43.8,0.0057
586,2247327485,54.8,0.0033
555,2253276965,53.3,0.0035
555,2252314382,50,0.0025
430,2242759679,44,0.0019
150,2253989792,64.4,0.0046
570,2213226936,58.5,0.0032
441,2254178720,52,0.0019
56,2249043791,45.7,0.0063
563,2252416445,50,0.0020
583,2254360106,61.5,0.0020
571,2253434650,38.2,0.0027
170,2254291955,48,0.0019
570,2198811543,36.7,0.0023
150,2253332304,67.6,0.0029
276,2253136018,50,0.0022
512,2253513293,62.2,0.0029
586,2243761902,40,0.0019
56,2254073094,69,0.0023
36,2255195004,65.4,0.0020
441,2237110783,57.7,0.0041
574,2255197671,57.7,0.0020
36,2248259143,58.3,0.0028
36,2248101384,69,0.0023
563,2255220540,55.6,0.0028
154,2246938781,40.7,0.0021
586,2253315191,53.6,0.0022
170,2253712739,52,0.0019
276,2254900419,67.5,0.0031
150,2256423633,65,0.0031
563,2256483394,51.7,0.0023
338,2234185698,80.8,0.0020
276,2249253887,71.8,0.0030
276,2253493641,60.5,0.0030
563,2254526998,70,0.0023
36,2256413406,55,0.0031
555,2256414078,34.7,0.0038
170,2257384921,58.6,0.0023
563,2254462667,55.6,0.0028
587,2245121685,71,0.0024
276,2249610170,77.8,0.0028
555,2246523288,46.4,0.0022
182,2236414010,62.5,0.0025
512,2254914553,45.7,0.0036
276,2253478940,46.8,0.0037
556,2243229973,46.2,0.0020
154,2255870433,55.6,0.0021
276,2252415125,76,0.0019
586,2249376210,62.5,0.0025
276,2245246123,52.8,0.0028
556,2254796887,48.1,0.0021
587,2246009664,58.5,0.9826
555,2253899020,44,0.0019
512,2251815045,32,0.0019
182,2199530161,57.9,0.7244
441,2204254743,53.3,0.0741
141,2252201043,64.1,0.0030
441,2253762448,52.8,0.0028
563,2243018428,60.2,0.2825
563,2245808818,56.5,0.1044
571,2251213925,57.1,0.0027
25,2205972539,51,1.2131
162,2243111541,52.6,0.0433
556,2243408595,62.2,0.1133
441,2247564323,56.3,0.0424
563,2252576222,55.3,0.0346
548,2243100192,52.3,0.0034
538,2251762946,33.3,0.0042
555,2233044252,60.5,0.0030
555,2248136762,25.9,0.0021
512,2244916952,50,0.0058
512,2248180901,35.3,0.0027
441,2130974069,53.3,0.1008
182,2199550201,60.7,0.0153
182,2226274345,52.8,0.0084
441,2237967968,55.2,0.0209
338,2243620084,57.4,0.0874
587,2252558544,59.1,0.0034
512,2214551310,53.8,0.0020
182,2202421227,62,0.0146
182,2229628727,65.6,0.0025
183,2251375570,44.4,0.0021
56,2251359208,59.4,0.0100
563,2252944136,85.7,0.0022
36,2252999097,61,0.0124
276,2242307099,36.4,0.0034
199,2237408257,52.4,0.0129
202,2253870289,53,0.0179
555,2198769062,39.7,0.0232
555,2243477358,52.9,0.0040
587,2246113535,60.8,0.0468
512,2248737206,67.5,0.0094
150,2250404501,68.4,0.0030
170,2248466164,61.4,0.0034
570,2253954721,51.6,0.0024
441,2239102736,53.1,0.0038
574,2253176672,55.6,0.0028
338,2215401284,59.2,0.0038
338,2247429992,64.9,0.0029
276,2253031075,63.6,0.0034
276,2253680452,73.1,0.0020
126,2072119702,59.3,0.0063
569,2200440978,51.9,0.0041
569,2246254281,50,0.0023
556,2253520987,63.2,0.0091
555,2254129328,66.1,0.0044
512,2251923771,57.6,0.0118
577,2252128939,64.4,0.0035
150,2253701428,71.7,0.0047
170,2253931053,57.1,0.0022
182,2201639870,56,0.0039
182,2229094322,51.7,0.0023
563,2244037087,76.9,0.0020
563,2252476118,55.7,0.0069
563,2252810853,58.8,0.0080
276,2253480025,63,0.0021
548,2198848623,65.6,0.0025
586,2254084937,53.1,0.0025
396,2251887880,42.9,0.0022
556,2235276005,57.3,0.0122
556,2237956153,60,0.0031
556,2243246692,61.4,0.0119
555,2245004664,46.5,0.0079
555,2251143880,48.1,0.0081
555,2254263079,50,0.0025
52,2022388577,8.5,0.0073
512,2254035520,52.8,0.0028
541,2254185314,34.8,0.0560
338,2253301439,63.6,0.0051
56,2243978677,53.1,0.0050
563,2246061589,57.1,0.0607
563,2253103869,82.8,0.0023
563,2254200298,70.4,0.0021
563,2254295875,54.4,0.0053
430,2252006394,51.7,0.0118
587,2253291838,47.2,0.0028
570,2213571881,62.7,0.0058
276,2247012649,50.2,0.0172
538,2202957373,43.2,0.0034
555,2245801806,56.5,0.0097
555,2253915600,40.7,0.0021
512,2252778765,44.4,0.0035
170,2249156140,54.9,0.0040
211,2250372960,64.6,0.0037
170,2253373304,55.2,0.0023
570,2254383745,54,0.0039
182,2226983519,69.4,0.0028
547,2243672747,38.8,0.0080
56,2220862773,45.8,0.0129
555,2254440378,73.1,0.0020
182,2252399786,51.3,0.0061
56,2244735520,55.2,0.0045
563,2253836476,63.4,0.0032
571,2254185430,35.4,0.0051
276,2233577994,57.6,0.0026
276,2254434745,57.6,0.0026
586,2246463642,44.4,0.0035
430,2241417727,51.8,0.0086
556,2254112858,62.6,0.0179
512,2201123236,52.2,0.0036
512,2204023103,63,0.0036
571,2236165656,52.9,0.0053
586,2254023581,57.1,0.0022
569,2199141386,64.1,0.0080
555,2254268866,60,0.0023
512,2254130837,57.7,0.0020
211,2251928699,69.2,0.0020
182,2251371665,58.1,0.0067
56,2224003664,47.4,0.0030
563,2253064013,45.2,0.0033
150,2251411180,50.6,0.0063
31,2247769277,56.7,0.0023
338,2254082531,59.4,0.0083
126,2106490378,64,0.0019
546,2254137756,65.3,0.0038
430,2254596782,76.9,0.0020
555,2254580819,61.8,0.0027
182,2242824032,72.1,0.0034
441,2253978734,47.5,0.0046
571,2226559040,68,0.0019
56,2249021795,55.3,0.0037
276,2218645522,51.2,0.0099
202,2252770784,53.8,0.0020
548,2254408294,53.1,0.0063
555,2252059055,60.7,0.0022
544,2251141589,40.5,0.0029
36,2242393584,62.5,0.0062
547,2208302233,65.3,0.0166
555,2249088795,55.9,0.0027
150,2254022502,40,0.0023
512,2254586975,50,0.0020
36,2203679893,51.5,0.0026
36,2244868430,60.5,0.0030
199,2254518312,47.9,0.0055
587,2248382417,83.1,0.0101
555,2251520915,56,0.0019
512,2254492549,54.1,0.0029
563,2254507240,47.9,0.0055
563,2254948421,52.9,0.0068
338,2254556081,60,0.0019
586,2243820664,63,0.0021
555,2250256474,51.6,0.0074
555,2253986026,57.1,0.0038
555,2255041723,79.4,0.0027
555,2255079943,62,0.0039
276,2254651750,42.4,0.0066
556,2242964837,60.7,0.0167
555,2252013683,51.7,0.0023
170,2249826769,48.1,0.0021
170,2253766296,73.5,0.0038
182,2205574902,56.3,0.0025
77,2253114854,48.7,0.0030
563,2246613693,55.8,0.0041
546,2242946793,68.2,0.0118
546,2254682633,64.2,0.0041
555,2254690819,54.1,0.0029
555,2255114704,48,0.0019
512,2255218319,25.5,0.0073
570,2255057175,71.4,0.0027
36,2254952757,38.5,0.0020
276,2244059154,42.3,0.0020
555,2235796427,48.1,0.0021
512,2255277322,46.9,0.0112
56,2254875157,34.6,0.0020
563,2255232551,55.7,0.0055
586,2255267126,63,0.0021
587,2245331691,61.4,0.0044
338,2254974353,66,0.0037
36,2248734661,51.2,0.0032
198,2245263223,60.6,0.0111
555,2255333378,56.9,0.0040
198,2246582652,54.8,0.0024
182,2255131408,53.8,0.0020
307,2252252876,44.1,0.0053
555,2255513356,39.6,0.0037
211,2252338351,59.4,0.0054
36,2253252854,60.6,0.0026
555,2253518983,44.3,0.0048
556,2255256676,58.9,0.0083
276,2255573223,42.9,0.0027
538,2252122155,76,0.0019
307,2255507119,63.6,0.0034
555,2255601148,52.1,0.0037
570,2212612955,79.2,0.0037
142,2223588226,52.9,0.0080
338,2248004820,68,0.0019
183,2255516225,51.7,0.0023
36,2253313930,54,0.0068
276,2248945752,58.8,0.0027
556,2255681211,63.9,0.0028
574,2255280584,70.5,0.0034
546,2242972185,54.8,0.0024
556,2246998014,56,0.0019
276,2255598652,28.6,0.0022
126,2254796572,65.6,0.0025
430,2254876753,50,0.0023
202,2255810152,60,0.0023
587,2255796936,57.1,0.0038
570,2223108983,54.1,0.0048
555,2249837345,69.2,0.0020
538,2254357639,56.2,0.0101
555,2255489499,48,0.0019
182,2255963467,53.2,0.0048
555,2252178695,68.6,0.0027
578,2253956396,59.6,0.0037
512,2221819130,47.2,0.0028
276,2241254479,51.9,0.0042
563,2255228836,59.5,0.0029
62,2252298467,38.5,0.0020
578,2219602852,60,0.0027
555,2251508979,77.1,0.0027
141,2255852567,61.5,0.0020
182,2208999369,87.5,0.0031
555,2211713502,64.4,0.0035
556,2235415413,55,0.0031
555,2254917569,50,0.0022
512,2255892863,60,0.0043
182,2221726215,53.6,0.0066
36,2255939194,44,0.0019
162,2255904708,75,0.0022
587,2246877907,77.1,0.0027
36,2255544664,66.7,0.0023
36,2255800323,39.4,0.0026
202,2255987336,32.2,0.0046
586,2255872920,61.7,0.0037
555,2256140887,52.6,0.0030
512,2252630248,51.6,0.0024
182,2224830215,61.8,0.0027
36,2255827985,60.4,0.0041
555,2246625745,54.8,0.0024
587,2256212639,59.3,0.0021
512,2256179280,66.7,0.0021
56,2255153801,62.1,0.0023
587,2255906063,63,0.0021
556,2255996345,61.3,0.0058
36,2254342371,51.4,0.0029
563,2247268760,42.9,0.0022
36,2253842375,29.6,0.0021
563,2256397855,61.3,0.0024
430,2255846118,47.2,0.0028
587,2255293893,69.7,0.0051
541,2255957268,42.9,0.0033
182,2133792213,48,0.0019
338,2255122640,57.5,0.0031
563,2255838793,53.8,0.0062
546,2242966202,70.7,0.0045
555,2256418633,55.2,0.0023
547,2254673552,75,0.0025
563,2245970121,63.1,0.0080
276,2239462124,56.1,0.0032
556,2235539164,69,0.0023
578,2241099351,50,0.0022
555,2256649696,50,0.0023
182,2209703219,70,0.0023
338,2253626887,61.3,0.0024
555,2244398427,42.2,0.0035
183,2199896592,47.6,0.0082
563,2255893089,86.7,0.0047
571,2256390206,39.4,0.0026
538,2212360997,46.9,0.0025
150,2249616134,45.3,0.0041
150,2255770426,56.3,0.0025
170,2256748986,61.1,0.0028
182,2255962200,78.6,0.0022
276,2256438424,61.5,0.0020
586,2248280064,55.8,0.0041
548,2256715071,53.8,0.0020
276,2247671230,58.5,0.0041
555,2255074855,57.1,0.0022
170,2255944361,67.9,0.0022
56,2256528018,69.2,0.0020
276,2255817339,46.7,0.0023
558,2247422127,65.1,0.0034
276,2236113064,28.9,0.0035
571,2254326240,53.1,0.0038
441,2244798944,44.8,0.0023
555,2223036222,64,0.0019
276,2254863144,46.5,0.0055
555,2257457388,52,0.0019
52,2159275925,60,0.0019
338,2253568187,69.2,0.0020
555,2248274594,59.3,0.0021
555,2253956126,45.1,0.0055
56,2250981382,52,0.0019
276,2238310368,51.7,0.0023
276,2252587428,51.9,0.0021
441,2252624324,57.5,0.0031
571,2253305020,59.3,0.0021
31,2248475525,44,0.0019
56,2251027223,48.3,0.0023
555,2243569605,72,0.0019
2,2242947340,50,0.0031
538,2198797566,44.7,0.0037
563,2248649133,60,0.0023
548,2252799056,37.9,0.0023
56,2255246249,47.2,0.0028
563,2254235256,58.1,0.0024
338,2251904429,41.5,0.0032
199,2255034350,36.4,0.0026
555,2254834643,53.1,0.0025
182,2255710942,44,0.0019
587,2255149363,64.1,0.0030
512,2242285076,53.6,0.0022
563,2255884344,59,0.0061
170,2249982739,61.9,0.0033
182,2203512696,80.8,0.0020
441,2252069497,56.5,0.0036
202,2256059551,57.6,0.0026
2,2252341298,62.8,0.0034
586,2251877980,53.1,0.0025
563,2255688599,64,0.0019
276,2253642351,43.8,0.0025
555,2255046311,42.3,0.0020
555,2257019456,44,0.0019
441,2257185740,72,0.0019
276,2256978546,56,0.0019
276,2233338827,42.9,0.0027
276,2251377919,74.2,0.0024
512,2253641112,54.1,0.0029
2,2248831081,65.7,0.0027
587,2253401463,71,0.0024
150,2252348755,52,0.0019
36,2255683445,60,0.0023
31,2246990092,57.1,0.0038
36,2254086601,53.5,0.0034
583,2255914554,46.5,0.0034
182,2205547929,69.2,0.0051
161,2227491556,60,0.0023
555,2256016575,55.6,0.0021
555,2249733465,43.1,0.0040
555,2256386387,51.9,0.0021
182,2255796242,33.3,0.0028
571,2254549861,50,0.0076
555,2250821218,47.7,0.0051
441,2244578884,67.7,0.0024
538,2255933621,64.4,0.0046
338,2254689787,71.1,0.0030
31,2255581465,61.3,0.0024
512,2253531842,28.3,0.0088
390,2256248901,44.4,0.0021
182,2256579017,58.3,0.0037
563,2255716911,70.3,0.0050
563,2256631969,64.1,0.0030
199,2256551493,42.4,0.0026
338,2215706392,63.2,0.0059
441,2176831938,51.4,0.0027
36,2255867996,43.8,0.0025
578,2250840522,51.9,0.0021
512,2254610588,38.8,0.0038
512,2256921147,38.8,0.0052
161,2247804232,63.5,0.0041
150,2256610377,68.5,0.0042
31,2219866722,55.9,0.0027
338,2245753483,61.8,0.0027
31,2250045113,59.3,0.0021
546,2255980558,64,0.0019
569,2198783223,55,0.0047
126,2089437685,84,0.0019
2,2256847328,53.8,0.0020
430,2254362755,48,0.0019
430,2257250734,60,0.0019
587,2249863012,67.6,0.0027
338,2256862893,53.3,0.0023
563,2256668350,46.3,0.0032
555,2250761602,88,0.0019
56,2257095539,66.7,0.0023
62,2257368672,55,0.0047
396,2255844639,50.8,0.0049
430,2255415966,63.6,0.0026
512,2236359007,75.9,0.0023
555,2246632799,44,0.0019
161,2164612076,57.6,0.0026
556,2236517818,50,0.0020
538,2253562311,61.9,0.0033
25,2252221910,51.4,0.0027
161,2254117516,50,0.0023
555,2244048233,60,0.0019
585,2244118550,67.7,0.0024
2,2242937374,41.4,0.0023
56,2247547193,60.3,0.0045
548,2254708441,48.3,0.0023
141,2254908546,47.1,0.0040
56,2247604510,64.3,0.0033
555,2245617937,64,0.0019
182,2254731044,51.9,0.0021
587,2250969713,75,0.0025
338,2248630928,57.1,0.0027
556,2255790522,50,0.0020
512,2255457134,64.3,0.0022
182,2199000642,74.1,0.0021
390,2256513661,42.3,0.0020
276,2256587348,32.1,0.0022
170,2256430369,47.2,0.0028
587,2256900901,65.4,0.0020
574,2236706718,65.4,0.0020
574,2234933568,70.4,0.0021
202,2254501736,48.1,0.0021
142,2238585117,65.5,0.0023
555,2250625115,60,0.0023
555,2254286470,56,0.0019
555,2255098596,65.4,0.0020
276,2253402442,51.4,0.0027
555,2254823159,37,0.0021
512,2224350162,56.3,0.0037
538,2240815361,51.7,0.0045
583,2254534354,72.7,0.0026
2,2255830364,64,0.0019
555,2198993358,51.9,0.0021
587,2246509470,51.4,0.0027
587,2247643152,62.9,0.0027
555,2256085265,41.9,0.0333
556,2256140455,81.4,0.0034
36,2253296476,52,0.0019
555,2247922247,53.6,0.0044
150,2255841722,52,0.0099
396,2256158651,54.3,0.0027
587,2251461979,53.8,0.0020
555,2255309760,30.9,0.0073
570,2256317759,77.8,0.0021
183,2247203765,55.6,0.0042
182,2256379071,64.7,0.0040
512,2202971882,57.5,0.0031
574,2250191443,53.8,0.0030
563,2256310290,56.7,0.0023
36,2256340933,54.6,0.1512
36,2245807593,54.5,0.0026
36,2255392212,52,0.0019
546,2252771941,71.9,0.0044
150,2251508883,68.4,0.0044
441,2252918584,70.3,0.0029
544,2256480493,44.7,0.0037
555,2251060574,51.9,0.0021
512,2230986346,40.4,0.0041
441,2202843878,61.2,0.0038
390,2255851387,41.4,0.0023
276,2235058712,47.4,0.0030
545,2255784852,32.1,0.0041
396,2256170437,47.4,0.0030
541,2254982761,25,0.0028
512,2256867395,57.1,0.0022
538,2251358092,51.6,0.0024
555,2253382723,37,0.0021
390,2256571176,50,0.0028
338,2243226429,63,0.0036
430,2256769523,61.5,0.0020
555,2250991157,59.3,0.0021
555,2255919865,69.4,0.0028
512,2256906724,47.2,0.0028
170,2062197121,63.4,0.0032
390,2256449729,82.1,0.0030
154,2255705312,70.4,0.0021
441,2256816733,66.7,0.0021
56,2256572511,56,0.0019
586,2244145501,65.7,0.0027
162,2253125708,68,0.0019
